vendor,filename,state,frameworks,source_hint,config_path,content_preview
"Arista","arista_insecure_007.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_insecure_007.cfg","! device: Arista EOS hostname arista-insecure-007 management telnet no management ssh logging host 192.0.2.8 "
"Arista","arista_mixed_008.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_mixed_008.cfg","! device: Arista EOS hostname arista-mixed-008 management ssh management telnet logging host 192.0.2.9 ntp server 10.0.0.9 "
"Arista","arista_secure_009.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_secure_009.cfg","! device: Arista EOS hostname arista-secure-009 management ssh logging host 192.0.2.10 ntp server 10.0.0.10 no management telnet "
"Arista","arista_insecure_010.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_insecure_010.cfg","! device: Arista EOS hostname arista-insecure-010 management telnet management api http-commands logging host 192.0.2.11 ntp server 10.0.0.11 "
"Arista","arista_mixed_011.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_mixed_011.cfg","! device: Arista EOS hostname arista-mixed-011 no management telnet management api http-commands ntp server 10.0.0.12 "
"Arista","arista_secure_012.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_secure_012.cfg","! device: Arista EOS hostname arista-secure-012 no management telnet management ssh no management api http-commands logging host 192.0.2.13 ntp server 10.0.0.13 aaa authorization exec default local exec-timeout 10 "
"Arista","arista_insecure_013.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_insecure_013.cfg","! device: Arista EOS hostname arista-insecure-013 management telnet no management ssh logging host 192.0.2.14 "
"Arista","arista_mixed_014.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_mixed_014.cfg","! device: Arista EOS hostname arista-mixed-014 management ssh management telnet logging host 192.0.2.15 ntp server 10.0.0.15 "
"Arista","arista_secure_015.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_secure_015.cfg","! device: Arista EOS hostname arista-secure-015 management ssh logging host 192.0.2.16 ntp server 10.0.0.16 no management telnet "
"Arista","arista_insecure_016.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_insecure_016.cfg","! device: Arista EOS hostname arista-insecure-016 management telnet management api http-commands logging host 192.0.2.17 ntp server 10.0.0.17 "
"Arista","arista_mixed_017.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_mixed_017.cfg","! device: Arista EOS hostname arista-mixed-017 no management telnet management api http-commands ntp server 10.0.0.18 "
"Arista","arista_secure_018.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_secure_018.cfg","! device: Arista EOS hostname arista-secure-018 no management telnet management ssh no management api http-commands logging host 192.0.2.19 ntp server 10.0.0.19 aaa authorization exec default local exec-timeout 10 "
"Arista","arista_insecure_019.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_insecure_019.cfg","! device: Arista EOS hostname arista-insecure-019 management telnet no management ssh logging host 192.0.2.20 "
"Arista","arista_mixed_020.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_mixed_020.cfg","! device: Arista EOS hostname arista-mixed-020 management ssh management telnet logging host 192.0.2.21 ntp server 10.0.0.21 "
"Arista","arista_secure_021.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_secure_021.cfg","! device: Arista EOS hostname arista-secure-021 management ssh logging host 192.0.2.22 ntp server 10.0.0.22 no management telnet "
"Arista","arista_insecure_022.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_insecure_022.cfg","! device: Arista EOS hostname arista-insecure-022 management telnet management api http-commands logging host 192.0.2.23 ntp server 10.0.0.23 "
"Arista","arista_mixed_023.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_mixed_023.cfg","! device: Arista EOS hostname arista-mixed-023 no management telnet management api http-commands ntp server 10.0.0.24 "
"Arista","arista_secure_024.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_secure_024.cfg","! device: Arista EOS hostname arista-secure-024 no management telnet management ssh no management api http-commands logging host 192.0.2.25 ntp server 10.0.0.25 aaa authorization exec default local exec-timeout 10 "
"Arista","arista_insecure_025.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_insecure_025.cfg","! device: Arista EOS hostname arista-insecure-025 management telnet no management ssh logging host 192.0.2.26 "
"Arista","arista_mixed_026.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_mixed_026.cfg","! device: Arista EOS hostname arista-mixed-026 management ssh management telnet logging host 192.0.2.27 ntp server 10.0.0.27 "
"Arista","arista_secure_027.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_secure_027.cfg","! device: Arista EOS hostname arista-secure-027 management ssh logging host 192.0.2.28 ntp server 10.0.0.28 no management telnet "
"Arista","arista_insecure_028.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_insecure_028.cfg","! device: Arista EOS hostname arista-insecure-028 management telnet management api http-commands logging host 192.0.2.29 ntp server 10.0.0.29 "
"Arista","arista_mixed_029.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_mixed_029.cfg","! device: Arista EOS hostname arista-mixed-029 no management telnet management api http-commands ntp server 10.0.0.30 "
"Arista","arista_secure_030.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_secure_030.cfg","! device: Arista EOS hostname arista-secure-030 no management telnet management ssh no management api http-commands logging host 192.0.2.31 ntp server 10.0.0.31 aaa authorization exec default local exec-timeout 10 "
"Arista","arista_insecure_031.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_insecure_031.cfg","! device: Arista EOS hostname arista-insecure-031 management telnet no management ssh logging host 192.0.2.32 "
"Arista","arista_mixed_032.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_mixed_032.cfg","! device: Arista EOS hostname arista-mixed-032 management ssh management telnet logging host 192.0.2.33 ntp server 10.0.0.33 "
"Arista","arista_secure_033.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_secure_033.cfg","! device: Arista EOS hostname arista-secure-033 management ssh logging host 192.0.2.34 ntp server 10.0.0.34 no management telnet "
"Arista","arista_insecure_034.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_insecure_034.cfg","! device: Arista EOS hostname arista-insecure-034 management telnet management api http-commands logging host 192.0.2.35 ntp server 10.0.0.35 "
"Arista","arista_mixed_035.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_mixed_035.cfg","! device: Arista EOS hostname arista-mixed-035 no management telnet management api http-commands ntp server 10.0.0.36 "
"Arista","arista_secure_036.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_secure_036.cfg","! device: Arista EOS hostname arista-secure-036 no management telnet management ssh no management api http-commands logging host 192.0.2.37 ntp server 10.0.0.37 aaa authorization exec default local exec-timeout 10 "
"Arista","arista_insecure_037.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_insecure_037.cfg","! device: Arista EOS hostname arista-insecure-037 management telnet no management ssh logging host 192.0.2.38 "
"Arista","arista_mixed_038.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_mixed_038.cfg","! device: Arista EOS hostname arista-mixed-038 management ssh management telnet logging host 192.0.2.39 ntp server 10.0.0.39 "
"Arista","arista_secure_039.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arista.com/en/support/docs","data/datasets/vendor_configs/arista_secure_039.cfg","! device: Arista EOS hostname arista-secure-039 management ssh logging host 192.0.2.40 ntp server 10.0.0.40 no management telnet "
"HPE Aruba","hpe-aruba_secure_000.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_secure_000.cfg","hostname hpe-aruba-secure-000 ip ssh version 2 no telnet-server no ip http server logging 192.0.2.1 aaa authentication-server radius "
"HPE Aruba","hpe-aruba_insecure_001.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_insecure_001.cfg","hostname hpe-aruba-insecure-001 telnet-server ip http server "
"HPE Aruba","hpe-aruba_mixed_002.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_mixed_002.cfg","hostname hpe-aruba-mixed-002 ip ssh version 2 telnet-server no ip http server logging 192.0.2.3 "
"HPE Aruba","hpe-aruba_secure_003.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_secure_003.cfg","hostname hpe-aruba-secure-003 ip ssh version 2 no telnet-server no ip http server logging 192.0.2.4 "
"HPE Aruba","hpe-aruba_insecure_004.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_insecure_004.cfg","hostname hpe-aruba-insecure-004 ip ssh version 1 telnet-server ip http server logging 192.0.2.5 "
"HPE Aruba","hpe-aruba_mixed_005.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_mixed_005.cfg","hostname hpe-aruba-mixed-005 ip ssh version 1 no telnet-server ip http server "
"HPE Aruba","hpe-aruba_secure_006.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_secure_006.cfg","hostname hpe-aruba-secure-006 ip ssh version 2 no telnet-server no ip http server logging 192.0.2.7 aaa authentication-server radius "
"HPE Aruba","hpe-aruba_insecure_007.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_insecure_007.cfg","hostname hpe-aruba-insecure-007 telnet-server ip http server "
"HPE Aruba","hpe-aruba_mixed_008.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_mixed_008.cfg","hostname hpe-aruba-mixed-008 ip ssh version 2 telnet-server no ip http server logging 192.0.2.9 "
"HPE Aruba","hpe-aruba_secure_009.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_secure_009.cfg","hostname hpe-aruba-secure-009 ip ssh version 2 no telnet-server no ip http server logging 192.0.2.10 "
"HPE Aruba","hpe-aruba_insecure_010.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_insecure_010.cfg","hostname hpe-aruba-insecure-010 ip ssh version 1 telnet-server ip http server logging 192.0.2.11 "
"HPE Aruba","hpe-aruba_mixed_011.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_mixed_011.cfg","hostname hpe-aruba-mixed-011 ip ssh version 1 no telnet-server ip http server "
"HPE Aruba","hpe-aruba_secure_012.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_secure_012.cfg","hostname hpe-aruba-secure-012 ip ssh version 2 no telnet-server no ip http server logging 192.0.2.13 aaa authentication-server radius "
"HPE Aruba","hpe-aruba_insecure_013.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_insecure_013.cfg","hostname hpe-aruba-insecure-013 telnet-server ip http server "
"HPE Aruba","hpe-aruba_mixed_014.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_mixed_014.cfg","hostname hpe-aruba-mixed-014 ip ssh version 2 telnet-server no ip http server logging 192.0.2.15 "
"HPE Aruba","hpe-aruba_secure_015.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_secure_015.cfg","hostname hpe-aruba-secure-015 ip ssh version 2 no telnet-server no ip http server logging 192.0.2.16 "
"HPE Aruba","hpe-aruba_insecure_016.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_insecure_016.cfg","hostname hpe-aruba-insecure-016 ip ssh version 1 telnet-server ip http server logging 192.0.2.17 "
"HPE Aruba","hpe-aruba_mixed_017.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_mixed_017.cfg","hostname hpe-aruba-mixed-017 ip ssh version 1 no telnet-server ip http server "
"HPE Aruba","hpe-aruba_secure_018.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_secure_018.cfg","hostname hpe-aruba-secure-018 ip ssh version 2 no telnet-server no ip http server logging 192.0.2.19 aaa authentication-server radius "
"HPE Aruba","hpe-aruba_insecure_019.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_insecure_019.cfg","hostname hpe-aruba-insecure-019 telnet-server ip http server "
"HPE Aruba","hpe-aruba_mixed_020.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_mixed_020.cfg","hostname hpe-aruba-mixed-020 ip ssh version 2 telnet-server no ip http server logging 192.0.2.21 "
"HPE Aruba","hpe-aruba_secure_021.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_secure_021.cfg","hostname hpe-aruba-secure-021 ip ssh version 2 no telnet-server no ip http server logging 192.0.2.22 "
"HPE Aruba","hpe-aruba_insecure_022.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_insecure_022.cfg","hostname hpe-aruba-insecure-022 ip ssh version 1 telnet-server ip http server logging 192.0.2.23 "
"HPE Aruba","hpe-aruba_mixed_023.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_mixed_023.cfg","hostname hpe-aruba-mixed-023 ip ssh version 1 no telnet-server ip http server "
"HPE Aruba","hpe-aruba_secure_024.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_secure_024.cfg","hostname hpe-aruba-secure-024 ip ssh version 2 no telnet-server no ip http server logging 192.0.2.25 aaa authentication-server radius "
"HPE Aruba","hpe-aruba_insecure_025.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_insecure_025.cfg","hostname hpe-aruba-insecure-025 telnet-server ip http server "
"HPE Aruba","hpe-aruba_mixed_026.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_mixed_026.cfg","hostname hpe-aruba-mixed-026 ip ssh version 2 telnet-server no ip http server logging 192.0.2.27 "
"HPE Aruba","hpe-aruba_secure_027.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_secure_027.cfg","hostname hpe-aruba-secure-027 ip ssh version 2 no telnet-server no ip http server logging 192.0.2.28 "
"HPE Aruba","hpe-aruba_insecure_028.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_insecure_028.cfg","hostname hpe-aruba-insecure-028 ip ssh version 1 telnet-server ip http server logging 192.0.2.29 "
"HPE Aruba","hpe-aruba_mixed_029.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_mixed_029.cfg","hostname hpe-aruba-mixed-029 ip ssh version 1 no telnet-server ip http server "
"HPE Aruba","hpe-aruba_secure_030.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_secure_030.cfg","hostname hpe-aruba-secure-030 ip ssh version 2 no telnet-server no ip http server logging 192.0.2.31 aaa authentication-server radius "
"HPE Aruba","hpe-aruba_insecure_031.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_insecure_031.cfg","hostname hpe-aruba-insecure-031 telnet-server ip http server "
"HPE Aruba","hpe-aruba_mixed_032.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_mixed_032.cfg","hostname hpe-aruba-mixed-032 ip ssh version 2 telnet-server no ip http server logging 192.0.2.33 "
"HPE Aruba","hpe-aruba_secure_033.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_secure_033.cfg","hostname hpe-aruba-secure-033 ip ssh version 2 no telnet-server no ip http server logging 192.0.2.34 "
"HPE Aruba","hpe-aruba_insecure_034.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_insecure_034.cfg","hostname hpe-aruba-insecure-034 ip ssh version 1 telnet-server ip http server logging 192.0.2.35 "
"HPE Aruba","hpe-aruba_mixed_035.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_mixed_035.cfg","hostname hpe-aruba-mixed-035 ip ssh version 1 no telnet-server ip http server "
"HPE Aruba","hpe-aruba_secure_036.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_secure_036.cfg","hostname hpe-aruba-secure-036 ip ssh version 2 no telnet-server no ip http server logging 192.0.2.37 aaa authentication-server radius "
"HPE Aruba","hpe-aruba_insecure_037.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_insecure_037.cfg","hostname hpe-aruba-insecure-037 telnet-server ip http server "
"HPE Aruba","hpe-aruba_mixed_038.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_mixed_038.cfg","hostname hpe-aruba-mixed-038 ip ssh version 2 telnet-server no ip http server logging 192.0.2.39 "
"HPE Aruba","hpe-aruba_secure_039.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://www.arubanetworks.com/techdocs/","data/datasets/vendor_configs/hpe-aruba_secure_039.cfg","hostname hpe-aruba-secure-039 ip ssh version 2 no telnet-server no ip http server logging 192.0.2.40 "
"Huawei","huawei_secure_000.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_secure_000.cfg","sysname huawei-secure-000 undo telnet server enable undo http server enable ssh server version 2 ntp-service enable "
"Huawei","huawei_insecure_001.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_insecure_001.cfg","sysname huawei-insecure-001 telnet server enable http server enable nat enable "
"Huawei","huawei_mixed_002.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_mixed_002.cfg","sysname huawei-mixed-002 undo telnet server enable http server enable ssh server version 2 ntp-service enable "
"Huawei","huawei_secure_003.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_secure_003.cfg","sysname huawei-secure-003 undo telnet server enable undo http server enable ssh server version 2 ssh authentication-type default password "
"Huawei","huawei_insecure_004.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_insecure_004.cfg","sysname huawei-insecure-004 telnet server enable http server enable ssh server version 1 "
"Huawei","huawei_mixed_005.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_mixed_005.cfg","sysname huawei-mixed-005 telnet server enable undo http server enable ssh server version 1 "
"Huawei","huawei_secure_006.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_secure_006.cfg","sysname huawei-secure-006 undo telnet server enable undo http server enable ssh server version 2 ntp-service enable "
"Huawei","huawei_insecure_007.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_insecure_007.cfg","sysname huawei-insecure-007 telnet server enable http server enable nat enable "
"Huawei","huawei_mixed_008.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_mixed_008.cfg","sysname huawei-mixed-008 undo telnet server enable http server enable ssh server version 2 ntp-service enable "
"Huawei","huawei_secure_009.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_secure_009.cfg","sysname huawei-secure-009 undo telnet server enable undo http server enable ssh server version 2 ssh authentication-type default password "
"Huawei","huawei_insecure_010.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_insecure_010.cfg","sysname huawei-insecure-010 telnet server enable http server enable ssh server version 1 "
"Huawei","huawei_mixed_011.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_mixed_011.cfg","sysname huawei-mixed-011 telnet server enable undo http server enable ssh server version 1 "
"Huawei","huawei_secure_012.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_secure_012.cfg","sysname huawei-secure-012 undo telnet server enable undo http server enable ssh server version 2 ntp-service enable "
"Huawei","huawei_insecure_013.cfg","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_insecure_013.cfg","sysname huawei-insecure-013 telnet server enable http server enable nat enable "
"Huawei","huawei_mixed_014.cfg","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_mixed_014.cfg","sysname huawei-mixed-014 undo telnet server enable http server enable ssh server version 2 ntp-service enable "
"Huawei","huawei_secure_015.cfg","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://support.huawei.com/","data/datasets/vendor_configs/huawei_secure_015.cfg","sysname huawei-secure-015 undo telnet server enable undo http server enable ssh server version 2 ssh authentication-type default password "
